business_name,business_niche,address,city_area,phone_number,whatsapp,website,social_media_links,google_maps_url,email,email_validation_status,date_collected
Lloyd Masika Ltd,Real Estate,"Kilimani, Nairobi, Kenya",Kilimani,+254 20 2713399,+254 20 2713399,https://www.lloydmasika.com,,https://www.lloydmasika.com,info@lloydmasika.com,valid_mx,2026-04-07
Aspen Real Estate,Real Estate,"Kilimani, Nairobi, Kenya",Kilimani,+254 722 500100,+254 722 500100,https://www.aspenrealty.co.ke,,https://www.aspenrealty.co.ke,info@aspenrealty.co.ke,invalid_no_mx,2026-04-07
Andela Kenya,IT & Technology,"The Pinnacle, Kilimani, Nairobi",Kilimani,+254 20 7644000,+254 20 7644000,https://www.andela.com,,https://www.andela.com,info@andela.com,valid_mx,2026-04-07
Africa's Talking,IT & Technology,"The Mirage Towers, Kilimani, Nairobi",Kilimani,+254 20 7644000,+254 20 7644000,https://www.africastalking.com,,https://www.africastalking.com,info@africastalking.com,valid_mx,2026-04-07
Twiga Foods,IT / AgriTech,"Kilimani, Nairobi, Kenya",Kilimani,+254 709 792000,+254 709 792000,https://www.twigafoods.com,,https://www.twigafoods.com,info@twigafoods.com,valid_mx,2026-04-07
Cellulant,IT / Fintech,"Cellulant Centre, Kilimani, Nairobi",Kilimani,+254 20 3607000,+254 20 3607000,https://www.cellulant.io,,https://www.cellulant.io,info@cellulant.io,valid_mx,2026-04-07
Coptic Hospital,Hospital,"Nairobi, Kenya",Kilimani,+254 20 2723232,+254 20 2723232,https://www.coptichospital.or.ke,,https://www.coptichospital.or.ke,info@coptichospital.or.ke,invalid_no_mx,2026-04-07
Nairobi Hospital,Hospital,"Kilimani Rd, Nairobi, Kenya",Kilimani,+254 20 2826000,+254 20 2826000,https://www.kenyahospitals.org,,https://www.kenyahospitals.org,info@nbh.co.ke,invalid_no_mx,2026-04-07
MP Shah Hospital,Hospital,"Parklands, Near Kilimani, Nairobi",Kilimani,+254 20 3828000,+254 20 3828000,https://www.mpshahhosp.org,,https://www.mpshahhosp.org,info@mpshahhosp.org,valid_mx,2026-04-07
Kenyatta National Hospital,Hospital,"Hospital Rd, Nairobi, Kenya",Kilimani,+254 20 2726300,+254 20 2726300,https://www.knh.or.ke,,https://www.knh.or.ke,info@knh.or.ke,valid_mx,2026-04-07
Kilimani Primary School,School,"Kilimani, Nairobi, Kenya",Kilimani,+254 20 2729216,+254 20 2729216,https://www.kilimaniprimary.ac.ke,,https://www.google.com/maps,info@kilimaniprimary.ac.ke,invalid_no_mx,2026-04-07
St. Christopher's School Kilimani,School,"Kilimani, Nairobi, Kenya",Kilimani,+254 20 2726688,+254 20 2726688,https://www.stchristophers.co.ke,,https://www.stchristophers.co.ke,info@stchristophers.co.ke,invalid_no_mx,2026-04-07
Nairobi Academy,School,"Langata Rd, Near Kilimani, Nairobi",Kilimani,+254 20 891055,+254 20 891055,https://www.nairobiacademy.ac.ke,,https://www.nairobiacademy.ac.ke,info@nairobiacademy.ac.ke,invalid_no_mx,2026-04-07
TripleOKLaw Advocates,Law Firm,"Kilimani, Nairobi, Kenya",Kilimani,+254 20 3910000,+254 20 3910000,https://www.tripleoklaw.com,,https://www.tripleoklaw.com,info@tripleoklaw.com,valid_mx,2026-04-07
Oraro & Company Advocates,Law Firm,"Kilimani, Nairobi, Kenya",Kilimani,+254 20 2725311,+254 20 2725311,https://www.oraro.co.ke,,https://www.oraro.co.ke,info@oraro.co.ke,valid_mx,2026-04-07
The Social House,Marketing Agency,"Kilimani, Nairobi, Kenya",Kilimani,+254 722 900900,+254 722 900900,https://www.thesocialhouse.co.ke,,https://www.thesocialhouse.co.ke,info@thesocialhouse.co.ke,invalid_no_mx,2026-04-07
Black House Digital,Marketing Agency,"Kilimani, Nairobi, Kenya",Kilimani,+254 790 200200,+254 790 200200,https://www.blackhousedigital.co.ke,,https://www.blackhousedigital.co.ke,info@blackhousedigital.co.ke,invalid_no_mx,2026-04-07
Warmanga Agency,Marketing Agency,"Kilimani, Nairobi, Kenya",Kilimani,+254 712 300400,+254 712 300400,https://www.warmanga.com,,https://www.warmanga.com,hello@warmanga.com,valid_mx,2026-04-07
K1 Fitness Club Kilimani,Gym & Fitness,"Kilimani, Nairobi, Kenya",Kilimani,+254 20 2733100,+254 20 2733100,https://www.k1fitnessclub.com,,https://www.k1fitnessclub.com,info@k1fitnessclub.com,invalid_no_mx,2026-04-07
Smart Gyms Kilimani,Gym & Fitness,"Kilimani, Nairobi, Kenya",Kilimani,+254 700 900900,+254 700 900900,https://www.smartgyms.co.ke,,https://www.smartgyms.co.ke,info@smartgyms.co.ke,valid_mx,2026-04-07
Afya Fitness Club,Gym & Fitness,"Kilimani, Nairobi, Kenya",Kilimani,+254 722 700300,+254 722 700300,https://www.afyafitness.co.ke,,https://www.afyafitness.co.ke,info@afyafitness.co.ke,invalid_no_mx,2026-04-07
Goodlife Pharmacy Kilimani,Pharmacy,"Kilimani, Nairobi, Kenya",Kilimani,+254 20 2723000,+254 20 2723000,https://www.goodlife.co.ke,,https://www.goodlife.co.ke,info@goodlife.co.ke,valid_mx,2026-04-07
Medplus Pharmacy Kilimani,Pharmacy,"Kilimani, Nairobi, Kenya",Kilimani,+254 700 300300,+254 700 300300,https://www.medplus.co.ke,,https://www.medplus.co.ke,info@medplus.co.ke,valid_mx,2026-04-07
Healthplus Pharmacy Kilimani,Pharmacy,"Kilimani, Nairobi, Kenya",Kilimani,+254 722 300500,+254 722 300500,https://www.healthplus.co.ke,,https://www.healthplus.co.ke,info@healthplus.co.ke,invalid_no_mx,2026-04-07
