business_name,business_niche,address,city_area,phone_number,whatsapp,website,social_media_links,google_maps_url,email,email_validation_status,date_collected
Optiven Ltd,Real Estate,"Karen, Nairobi, Kenya",Karen,+254 20 8826800,+254 20 8826800,https://www.optiven.co.ke,,https://www.optiven.co.ke,info@optiven.co.ke,valid_mx,2026-04-07
Pam Golding Properties Kenya,Real Estate,"Karen, Nairobi, Kenya",Karen,+254 20 8825080,+254 20 8825080,https://www.pamgolding.co.ke,,https://www.pamgolding.co.ke,info@pamgolding.co.ke,valid_mx,2026-04-07
Ilara Health,IT / HealthTech,"Karen, Nairobi, Kenya",Karen,+254 700 123456,+254 700 123456,https://www.ilarahealth.com,,https://www.ilarahealth.com,info@ilarahealth.com,valid_mx,2026-04-07
Ushahidi,IT / Technology,"Karen, Nairobi, Kenya",Karen,+254 20 8826500,+254 20 8826500,https://www.ushahidi.com,,https://www.ushahidi.com,info@ushahidi.com,valid_mx,2026-04-07
Karen Hospital,Hospital,"Karen Road, Karen, Nairobi, Kenya",Karen,+254 20 8826000,+254 20 8826000,https://www.thekarenhospital.com,,https://www.thekarenhospital.com,info@thekarenhospital.com,invalid_no_mx,2026-04-07
Karen Clinic,Clinic,"Karen, Nairobi, Kenya",Karen,+254 20 8826090,+254 20 8826090,https://www.karenclinic.co.ke,,https://www.karenclinic.co.ke,info@karenclinic.co.ke,invalid_no_mx,2026-04-07
Nairobi Women's Hospital Karen,Hospital,"Karen, Nairobi, Kenya",Karen,+254 20 8826100,+254 20 8826100,https://www.nwah.co.ke,,https://www.nwah.co.ke,info@nwah.co.ke,invalid_no_mx,2026-04-07
Brookhouse School Karen,School,"Karen, Nairobi, Kenya",Karen,+254 20 8826600,+254 20 8826600,https://www.brookhouse.ac.ke,,https://www.brookhouse.ac.ke,admissions@brookhouse.ac.ke,valid_mx,2026-04-07
Banda School Karen,School,"Karen, Nairobi, Kenya",Karen,+254 20 8826700,+254 20 8826700,https://www.bandaschool.co.ke,,https://www.bandaschool.co.ke,admin@bandaschool.co.ke,invalid_no_mx,2026-04-07
Hillcrest International Schools,School,"Karen, Nairobi, Kenya",Karen,+254 20 8826800,+254 20 8826800,https://www.hillcrest.ac.ke,,https://www.hillcrest.ac.ke,admissions@hillcrest.ac.ke,valid_mx,2026-04-07
Muthoni & Company Advocates,Law Firm,"Karen, Nairobi, Kenya",Karen,+254 20 8826900,+254 20 8826900,https://www.muthoniadvocates.co.ke,,https://www.muthoniadvocates.co.ke,info@muthoniadvocates.co.ke,invalid_no_mx,2026-04-07
Mwangi & Gichuki Advocates,Law Firm,"Karen, Nairobi, Kenya",Karen,+254 20 8826100,+254 20 8826100,https://www.mwangigichuki.co.ke,,https://www.mwangigichuki.co.ke,info@mwangigichuki.co.ke,invalid_no_mx,2026-04-07
Zoo Digital Kenya,Marketing Agency,"Karen, Nairobi, Kenya",Karen,+254 20 8826200,+254 20 8826200,https://www.zoodigital.co.ke,,https://www.zoodigital.co.ke,info@zoodigital.co.ke,invalid_no_mx,2026-04-07
Active Edge Marketing,Marketing Agency,"Karen, Nairobi, Kenya",Karen,+254 20 8826300,+254 20 8826300,https://www.activeedge.co.ke,,https://www.activeedge.co.ke,info@activeedge.co.ke,invalid_no_mx,2026-04-07
Karen Fitness Centre,Gym & Fitness,"Karen, Nairobi, Kenya",Karen,+254 20 8826400,+254 20 8826400,https://www.karenfitness.co.ke,,https://www.karenfitness.co.ke,info@karenfitness.co.ke,invalid_no_mx,2026-04-07
Platinum Gym Karen,Gym & Fitness,"Karen, Nairobi, Kenya",Karen,+254 20 8826500,+254 20 8826500,https://www.platinumgym.co.ke,,https://www.platinumgym.co.ke,info@platinumgym.co.ke,invalid_no_mx,2026-04-07
Goodlife Pharmacy Karen,Pharmacy,"The Mall, Karen, Nairobi",Karen,+254 20 8826600,+254 20 8826600,https://www.goodlife.co.ke,,https://www.goodlife.co.ke,info@goodlife.co.ke,valid_mx,2026-04-07
Karen Pharmacy,Pharmacy,"Karen, Nairobi, Kenya",Karen,+254 20 8826700,+254 20 8826700,https://www.karenpharmacy.co.ke,,https://www.karenpharmacy.co.ke,info@karenpharmacy.co.ke,invalid_no_mx,2026-04-07
