business_name,business_niche,address,city_area,phone_number,whatsapp,website,social_media_links,google_maps_url,email,email_validation_status,date_collected
Dimension Data,IT Company / Technology,"62 Rivonia Rd, Sandton",Sandton,+27 11 575 7800,+27 11 575 7800,https://www.dimensiondata.com,https://www.linkedin.com/company/dimension-data/,Not Available,Not Available,Pattern Generated,2025-07-08
Datacentrix,IT Company / Technology,"135 Rivonia Rd, Morningside",Sandton,+27 11 266 7000,+27 11 266 7000,https://www.datacentrix.co.za,https://www.linkedin.com/company/datacentrix/,Not Available,info@datacentrix.co.za,valid_mx,2025-07-08
EOH,IT Company / Technology,"Sandton City, Rivonia Rd",Sandton,+27 11 207 6000,+27 11 207 6000,https://www.eoh.com,https://www.linkedin.com/company/eoh/,Not Available,info@eoh.com,valid_mx,2025-07-08
Liquid Intelligent Technologies,IT Company / Technology,Sandton,Sandton,+27 11 205 9000,+27 11 205 9000,https://www.liquid.tech,https://www.linkedin.com/company/liquid-intelligent-technologies/,Not Available,info@liquid.tech,valid_mx,2025-07-08
Internet Solutions,IT Company / Technology,"56 Eton Rd, Sandton",Sandton,+27 11 234 9000,+27 11 234 9000,https://www.is.co.za,https://www.linkedin.com/company/internet-solutions/,Not Available,Not Available,Pattern Generated,2025-07-08
FCB Africa,Marketing / Advertising Agency,"Sasol Bank, Rivonia Rd, Sandton",Sandton,+27 11 770 8400,+27 11 770 8400,https://www.fcbafrica.com,https://www.linkedin.com/company/fcb-africa/,Not Available,Not Available,Pattern Generated,2025-07-08
King James Group,Marketing / Advertising Agency,Sandton,Sandton,+27 21 461 2204,+27 21 461 2204,https://www.kingjames.co.za,https://www.linkedin.com/company/king-james-group/,Not Available,Not Available,Pattern Generated,2025-07-08
Cliffe Dekker Hofmeyr,Law Firm,"135 Rivonia Rd, Maboneng Precinct",Sandton,+27 11 883 0461,+27 11 883 0461,https://www.cliffedekkerhofmeyr.com,https://www.linkedin.com/company/cliffe-dekker-hofmeyr/,Not Available,Not Available,Pattern Generated,2025-07-08
Werksmans Attorneys,Law Firm,"Sandton City, Rivonia Rd",Sandton,+27 11 535 7500,+27 11 535 7500,https://www.werksmans.com,https://www.linkedin.com/company/werksmans-attorneys/,Not Available,Not Available,Pattern Generated,2025-07-08
Bowman Gilfillan,Law Firm,"Sandton City, Rivonia Rd",Sandton,+27 11 883 0461,+27 11 883 0461,https://www.bowman.co.za,https://www.linkedin.com/company/bowman-gilfillan-attorneys/,Not Available,Not Available,Pattern Generated,2025-07-08
Pam Golding Properties,Real Estate Agency,"Sandton City, Rivonia Rd",Sandton,+27 11 883 9100,+27 11 883 9100,https://www.pamgolding.co.za,https://www.instagram.com/pamgoldingproperties/,Not Available,sandton@pamgolding.co.za,valid_mx,2025-07-08
Lew Geffen Sotheby's,Real Estate Agency,Sandton,Sandton,+27 11 217 7000,+27 11 217 7000,https://www.lewgeffensothebys.co.za,https://www.instagram.com/lewgeffensothebys/,Not Available,Not Available,Pattern Generated,2025-07-08
Seff Properties,Real Estate Agency,Sandton,Sandton,+27 11 467 4444,+27 11 467 4444,https://www.seeff.co.za,https://www.instagram.com/seeffproperties/,Not Available,Not Available,Pattern Generated,2025-07-08
Engel & Volkers Sandton,Real Estate Agency,Sandton Central,Sandton,+27 11 883 0400,+27 11 883 0400,https://www.engelvoelkers.com,https://www.instagram.com/engelvoelkers/,Not Available,Not Available,Pattern Generated,2025-07-08
Virgin Active Sandton,Gym / Fitness Centre,"Sandton City, Rivonia Rd",Sandton,+27 11 883 9300,+27 11 883 9300,https://www.virginactive.co.za,https://www.instagram.com/virginactiveza/,Not Available,Not Available,Pattern Generated,2025-07-08
Planet Fitness Sandton,Gym / Fitness Centre,Sandton City,Sandton,+27 11 883 0635,+27 11 883 0635,https://www.planetfitness.co.za,https://www.instagram.com/planetfitnesssa/,Not Available,Not Available,Pattern Generated,2025-07-08
St Stithians College,School / Private,"36 Fourways Blvd, Sandton",Sandton,+27 11 577 6000,+27 11 577 6000,https://www.stithian.com,https://www.facebook.com/StStithiansCollege/,Not Available,admissions@stithian.com,valid_mx,2025-07-08
Redhill School,School / Private,"20 Frank St, Sandton",Sandton,+27 11 023 5300,+27 11 023 5300,https://www.redhill.co.za,https://www.instagram.com/redhillschool/,Not Available,Not Available,Pattern Generated,2025-07-08
Dainfern College,School / Private,"Dainfern College Dr, Fourways, Sandton",Sandton,+27 11 539 0200,+27 11 539 0200,https://www.dainferncollege.co.za,Not Available,Not Available,Not Available,Pattern Generated,2025-07-08
