business_name,business_niche,address,city_area,phone_number,whatsapp,website,social_media_links,google_maps_url,email,email_validation_status,date_collected
Stanbic Bank Osu,bank,"Osu, Accra",Osu,+233 30 277 1111,+233 30 277 1111,https://www.stanbic.com.gh,,https://www.bing.com/maps,info@stanbic.com.gh,Pattern Generated,2026-04-05
Access Bank Osu,bank,"Osu, Accra",Osu,+233 30 266 1769,+233 30 266 1769,https://www.accessbankgh.com,,https://www.bing.com/maps,info@accessbankgh.com,Pattern Generated,2026-04-05
Fidelity Bank Osu,bank,"Osu, Accra",Osu,+233 30 277 7744,+233 30 277 7744,https://www.fidelitybank.com.gh,,https://www.bing.com/maps,info@fidelitybank.com.gh,Pattern Generated,2026-04-05
Zenith Bank Osu,bank,"Sithole Street, Labone, Accra",Osu,+233 30 277 7755,+233 30 277 7755,https://www.zenithbank.com.gh,,https://www.bing.com/maps,info@zenithbank.com.gh,Pattern Generated,2026-04-05
Absa Bank Osu,bank,"Independence Avenue, Accra",Osu,+233 30 261 0000,+233 30 261 0000,https://www.absa.co.gh,,https://www.bing.com/maps,info@absa.co.gh,Pattern Generated,2026-04-05
Standard Chartered Bank Osu,bank,"Osu, Accra",Osu,+233 30 266 5000,+233 30 266 5000,https://www.sc.com/gh,,https://www.bing.com/maps,info@sc.com,Pattern Generated,2026-04-05
BloomBar,bar,"Troas Street, Osu, Accra",Osu,+233 55 249 8524,+233 55 249 8524,https://www.bloombargh.com,,https://www.bing.com/maps,info@bloombargh.com,Pattern Generated,2026-04-05
+233 Jazz Bar & Grill,bar,"Dr Isert Street, Osu, Accra",Osu,+233 24 333 2233,+233 24 333 2233,https://www.233jazzbar.com,,https://www.bing.com/maps,info@233jazzbar.com,Pattern Generated,2026-04-05
Celsbridge Pub,bar,"2 Labone, Accra",Osu,+233 30 277 1111,+233 30 277 1111,,,https://www.bing.com/maps,,N/A,2026-04-05
Sky Bar 25,bar,"N16 N Airport Road, Osu, Accra",Osu,+233 30 277 2525,+233 30 277 2525,https://www.skybar25gh.com,,https://www.bing.com/maps,info@skybar25gh.com,Pattern Generated,2026-04-05
The Republic Bar & Grill,bar,"3rd Lane Kuku Hill, Osu, Accra",Osu,+233 24 333 2222,+233 24 333 2222,https://www.republicbar.com,,https://www.bing.com/maps,info@republicbar.com,Pattern Generated,2026-04-05
The Gallery Bar,bar,"Gamel Abdul Nasser Avenue, Ministries, Accra",Osu,+233 30 277 8899,+233 30 277 8899,https://www.thegallerybar.com,,https://www.bing.com/maps,info@thegallerybar.com,Pattern Generated,2026-04-05
The Gold Coast Restaurant & Cocktail Bar,bar,"32 Fifth Avenue Extension, Osu, Accra",Osu,+233 30 255 5500,+233 30 255 5500,https://www.goldcoastbar.com.gh,,https://www.bing.com/maps,info@goldcoastbar.com.gh,Pattern Generated,2026-04-05
Vanity Pub & Klub,bar,"Osu, Ako Adjei, Accra",Osu,+233 24 466 0011,+233 24 466 0011,,,https://www.bing.com/maps,,N/A,2026-04-05
Front/Back,bar,"First Osu Lane, Accra",Osu,+233 30 294 9368,+233 30 294 9368,https://www.frontbackgh.com,,https://www.bing.com/maps,info@frontbackgh.com,Pattern Generated,2026-04-05
Sandbox Beach Club,bar,"4th Otswe Street, Osu, Accra",Osu,+233 20 555 0112,+233 20 555 0112,https://www.sandboxbeachclub.com,,https://www.bing.com/maps,info@sandboxbeachclub.com,Pattern Generated,2026-04-05
Kukun,cafe,"14 Koi Street, Osu, Accra",Osu,+233 20 822 2828,+233 20 822 2828,https://www.kukungh.com,,https://www.bing.com/maps,info@kukungh.com,Pattern Generated,2026-04-05
SHARPNET Internet Cafe Copy Centre and Photo Lab,cafe,"19 Ring Road East, Osu, Accra",Osu,+233 24 333 1456,+233 24 333 1456,,,https://www.bing.com/maps,sharpnetcafe@gmail.com,Pending Validation,2026-04-05
Capitol Cafe & Restaurant,cafe,"Block A Cantonments 5th Circular Road, Accra",Osu,+233 30 277 0520,+233 30 277 0520,https://www.capitolcafe.com,,https://www.bing.com/maps,info@capitolcafe.com,Pattern Generated,2026-04-05
Java House Osu,cafe,"Oxford Street, Osu, Accra",Osu,+233 30 274 1833,+233 30 274 1833,https://www.javahouseafrica.com,,https://www.bing.com/maps,info@javahouseafrica.com,Pattern Generated,2026-04-05
Bread & Butter Cafe,cafe,"2nd Lane, Osu, Accra",Osu,+233 20 888 7744,+233 20 888 7744,https://www.breadandbuttercafe.com,,https://www.bing.com/maps,info@breadandbuttercafe.com,Pattern Generated,2026-04-05
Cuppa Cappa Coffee,cafe,"Osu Oxford Street, Accra",Osu,+233 20 111 0099,+233 20 111 0099,https://www.cuppacappa.com,,https://www.bing.com/maps,info@cuppacappa.com,Pattern Generated,2026-04-05
Vida e Caffe,cafe,"Oxford Street Mall, Osu, Accra",Osu,+233 30 277 9900,+233 30 277 9900,https://www.vidaecaffe.com,,https://www.bing.com/maps,info@vidaecaffe.com,Pattern Generated,2026-04-05
Cafe Kwae,cafe,"Ring Road Central, Osu, Accra",Osu,+233 50 188 3000,+233 50 188 3000,https://www.cafekwae.com,,https://www.bing.com/maps,info@cafekwae.com,Pattern Generated,2026-04-05
Auto Gallery Osu,car_dealership,"Osu, Accra",Osu,+233 30 277 7751,+233 30 277 7751,https://www.autogallerygh.com,,https://www.bing.com/maps,info@autogallerygh.com,Pattern Generated,2026-04-05
Japs Motors,car_dealership,"Cantonments, Accra",Osu,+233 30 277 7752,+233 30 277 7752,https://www.japsmotors.com,,https://www.bing.com/maps,info@japsmotors.com,Pattern Generated,2026-04-05
PHC Motors,car_dealership,"Ring Road Central, Accra",Osu,+233 30 222 3333,+233 30 222 3333,https://www.phcmotors.com,,https://www.bing.com/maps,info@phcmotors.com,Pattern Generated,2026-04-05
Toyota Ghana Company Limited,car_dealership,"Graphic Road, Accra",Osu,+233 30 222 5555,+233 30 222 5555,https://www.toyotaghana.com,,https://www.bing.com/maps,info@toyotaghana.com,Pattern Generated,2026-04-05
Silver Star Auto,car_dealership,"Tetteh Quarshie Interchange, Accra",Osu,+233 30 277 1122,+233 30 277 1122,https://www.silverstarauto.com,,https://www.bing.com/maps,info@silverstarauto.com,Pattern Generated,2026-04-05
Auto Plaza Ghana,car_dealership,"Osu, Accra",Osu,+233 30 277 7753,+233 30 277 7753,,,https://www.bing.com/maps,,N/A,2026-04-05
St. James Catholic Church,church,"Adzoatse Street, Osu, Accra",Osu,+233 30 277 7763,+233 30 277 7763,,,https://www.bing.com/maps,,N/A,2026-04-05
Cathedral Church of the Most Holy Trinity,church,"28th February Road, Accra",Osu,+233 30 266 3853,+233 30 266 3853,https://www.holytrinitycathedral.org.gh,,https://www.bing.com/maps,info@holytrinitycathedral.org.gh,Pattern Generated,2026-04-05
Restoration Temple ICGC Osu,church,"Lokko Road, OS 905 Accra",Osu,+233 50 693 5582,+233 50 693 5582,,,https://www.bing.com/maps,,N/A,2026-04-05
The Church of Jesus Christ of Latter-day Saints,church,"No.4 Greda Estate, Teshie Nungua, Accra",Osu,+233 26 876 8677,+233 26 876 8677,https://www.churchofjesuschrist.org,,https://www.bing.com/maps,info@churchofjesuschrist.org,Pattern Generated,2026-04-05
Royal House Chapel International,church,Accra,Osu,+233 30 222 1255,+233 30 222 1255,https://www.royalhousechapel.org,,https://www.bing.com/maps,info@royalhousechapel.org,Pattern Generated,2026-04-05
Osu Ebenezer Presbyterian Church,church,"Salem Avenue, Osu, Accra",Osu,+233 30 277 7764,+233 30 277 7764,,,https://www.bing.com/maps,,N/A,2026-04-05
The Church of Pentecost,church,"Danquah Circle, Accra",Osu,+233 24 437 0445,+233 24 437 0445,https://www.thecop.org.gh,,https://www.bing.com/maps,info@thecop.org.gh,Pattern Generated,2026-04-05
Christ Apostolic Church International Headquarters,church,"Reverend Richter Street, Osu, Accra",Osu,+233 30 277 2497,+233 30 277 2497,,,https://www.bing.com/maps,,N/A,2026-04-05
Christ Embassy Osu,church,"111 La Road, Osu, Accra",Osu,+233 30 277 7765,+233 30 277 7765,https://www.christembassy.org,,https://www.bing.com/maps,info@christembassy.org,Pattern Generated,2026-04-05
Accra Ghana Temple,church,"57 Independence Avenue, North Ridge, Accra",Osu,+233 30 277 7766,+233 30 277 7766,https://www.churchofjesuschrist.org/temples,,https://www.bing.com/maps,info@churchofjesuschrist.org,Pattern Generated,2026-04-05
COMPUGHANA LIMITED,electronics,"Osu Oxford Street, Accra",Osu,+233 24 553 0530,+233 24 553 0530,https://www.compughana.com,,https://www.bing.com/maps,info@compughana.com,Pattern Generated,2026-04-05
Electroland Ghana Limited,electronics,"Adjacent Paloma Hotel, Ring Road Central, Accra",Osu,+233 30 225 4288,+233 30 225 4288,https://www.electrolandgh.com,,https://www.bing.com/maps,info@electrolandgh.com,Pattern Generated,2026-04-05
KAB-FAM,electronics,"No 88 Lagos Avenue, Accra",Osu,+233 30 225 5146,+233 30 225 5146,https://www.kabfam.com,,https://www.bing.com/maps,info@kabfam.com,Pattern Generated,2026-04-05
Gadget Palace Gh,electronics,"East Legon, Accra",Osu,+233 54 022 2652,+233 54 022 2652,https://www.gadgetpalacegh.com,,https://www.bing.com/maps,info@gadgetpalacegh.com,Pattern Generated,2026-04-05
Mitsui Electronics,electronics,"Graphic Road, Accra",Osu,+233 30 222 3137,+233 30 222 3137,,,https://www.bing.com/maps,,N/A,2026-04-05
Rlg Communications,electronics,"Osu, Accra",Osu,+233 30 277 7750,+233 30 277 7750,https://www.rlgghana.com,,https://www.bing.com/maps,info@rlgghana.com,Pattern Generated,2026-04-05
Francis Electronics,electronics,"Osu, Accra",Osu,+233 24 333 5533,+233 24 333 5533,,,https://www.bing.com/maps,,N/A,2026-04-05
Tricom Events Ghana,event_planning,"Osu, Accra",Osu,+233 30 277 7757,+233 30 277 7757,https://www.tricomevents.com,,https://www.bing.com/maps,info@tricomevents.com,Pattern Generated,2026-04-05
Wildflower Events & Decor,event_planning,"Osu, Accra",Osu,+233 24 333 5535,+233 24 333 5535,https://www.wildflowereventsgh.com,,https://www.bing.com/maps,info@wildflowereventsgh.com,Pattern Generated,2026-04-05
Red 7 Events,event_planning,"Osu, Accra",Osu,+233 30 277 7758,+233 30 277 7758,https://www.red7events.com,,https://www.bing.com/maps,info@red7events.com,Pattern Generated,2026-04-05
La Dade Events,event_planning,"Osu, Accra",Osu,+233 20 888 1123,+233 20 888 1123,,,https://www.bing.com/maps,,N/A,2026-04-05
Elegance Events Ghana,event_planning,"Osu, Accra",Osu,+233 30 277 7759,+233 30 277 7759,https://www.eleganceeventsgh.com,,https://www.bing.com/maps,info@eleganceeventsgh.com,Pattern Generated,2026-04-05
Exceptional Events GH,event_planning,"Osu, Accra",Osu,+233 24 333 5536,+233 24 333 5536,,,https://www.bing.com/maps,,N/A,2026-04-05
Elle Lokko,fashion_boutique,"N. 14 Lokko Road, Osu, Accra",Osu,+233 30 277 7745,+233 30 277 7745,https://www.ellelokko.com,,https://www.bing.com/maps,info@ellelokko.com,Pattern Generated,2026-04-05
Trendy Avenue Boutique,fashion_boutique,"Osu La Crescent, Accra",Osu,+233 26 777 4444,+233 26 777 4444,,,https://www.bing.com/maps,,N/A,2026-04-05
KAS MAN FASHION HOUSE,fashion_boutique,"Osu, Accra",Osu,+233 30 290 5190,+233 30 290 5190,,,https://www.bing.com/maps,,N/A,2026-04-05
Christie Brown,fashion_boutique,"809 Eleventh Lane, Viva Court Osu, Accra",Osu,+233 24 441 8477,+233 24 441 8477,https://www.christiebrown.com,,https://www.bing.com/maps,info@christiebrown.com,Pattern Generated,2026-04-05
Lokko House,fashion_boutique,"7 Lokko Road, Osu, Accra",Osu,+233 30 277 7746,+233 30 277 7746,,,https://www.bing.com/maps,,N/A,2026-04-05
Kash Shops,fashion_boutique,"Osu, Accra",Osu,+233 30 277 7747,+233 30 277 7747,,,https://www.bing.com/maps,,N/A,2026-04-05
Woodin Fashion Osu,fashion_boutique,"Oxford Street, Osu, Accra",Osu,+233 30 277 7748,+233 30 277 7748,https://www.woodin.com,,https://www.bing.com/maps,info@woodin.com,Pattern Generated,2026-04-05
Vivienne Westwood Boutique,fashion_boutique,"Osu, Accra",Osu,+233 30 277 7749,+233 30 277 7749,,,https://www.bing.com/maps,,N/A,2026-04-05
Papaye's,fast_food,"High Street, Osu, Accra",Osu,+233 26 530 6116,+233 26 530 6116,https://www.papayegh.com,,https://www.bing.com/maps,info@papayegh.com,Pattern Generated,2026-04-05
KFC Marina Mall,fast_food,"Airport Bypass Road, 2nd Floor, Marina Mall, Accra",Osu,+233 30 295 4198,+233 30 295 4198,https://www.kfc.com.gh,,https://www.bing.com/maps,info@kfc.com.gh,Pattern Generated,2026-04-05
Papaye Fast Foods Ltd.,fast_food,"32 Oxford Street, Osu, Accra",Osu,+233 30 277 3754,+233 30 277 3754,https://www.papayegh.com,,https://www.bing.com/maps,info@papayegh.com,Pattern Generated,2026-04-05
Firefries and Chicken,fast_food,"Osu, Anumansa Street, Accra",Osu,+233 24 333 5678,+233 24 333 5678,,,https://www.bing.com/maps,,N/A,2026-04-05
Pork Office,fast_food,"Spintex Road, Accra",Osu,+233 24 436 5224,+233 24 436 5224,https://www.porkofficegh.com,,https://www.bing.com/maps,info@porkofficegh.com,Pattern Generated,2026-04-05
China House Fast Food,fast_food,"Cantonments Road, Osu, Accra",Osu,+233 30 276 0284,+233 30 276 0284,,,https://www.bing.com/maps,,N/A,2026-04-05
Marwako Fast Food,fast_food,"Abelenkpe, Near Abofu Overhead, Accra",Osu,+233 30 273 0788,+233 30 273 0788,https://www.marwako.com,,https://www.bing.com/maps,info@marwako.com,Pattern Generated,2026-04-05
Barclays's Fast Food,fast_food,"Oxford Street, Osu, Accra",Osu,+233 30 277 4567,+233 30 277 4567,https://www.barclaysfastfood.com,,https://www.bing.com/maps,info@barclaysfastfood.com,Pattern Generated,2026-04-05
URU Wellness Center,gym,"Osu, Accra",Osu,+233 24 333 4455,+233 24 333 4455,https://app.uruwellness.com,,https://search.yahoo.com,info@app.uruwellness.com,Pattern Generated,2026-04-05
Multy Gym,gym,"No. 17 Okodan Street, Osu, Accra",Osu,+233 30 277 8822,+233 30 277 8822,https://www.multygym.com,,https://search.yahoo.com,info@multygym.com,Pattern Generated,2026-04-05
Pippa's Health Centre,gym,"5th Ringway Link, Ringway Estate, Osu, Accra",Osu,+233 30 222 2222,+233 30 222 2222,https://www.pippashealthcentre.com,,https://search.yahoo.com,info@pippashealthcentre.com,Pattern Generated,2026-04-05
AURA LIFESTYLE CLUB,gym,"Osu, Accra",Osu,+233 20 888 3456,+233 20 888 3456,https://auralifestyle.co,,https://search.yahoo.com,info@auralifestyle.co,Pattern Generated,2026-04-05
The Blueprint Personal Training Studio,gym,"Osu, Accra",Osu,+233 24 333 4466,+233 24 333 4466,https://www.theblueprintpt.com,,https://search.yahoo.com,info@theblueprintpt.com,Pattern Generated,2026-04-05
Crosstrain Ghana Ltd,gym,"Osu, Accra",Osu,+233 24 333 4477,+233 24 333 4477,https://www.crosstraingh.com,,https://search.yahoo.com,info@crosstraingh.com,Pattern Generated,2026-04-05
Power Fitness Institute,gym,"Salem Street, Osu, Accra",Osu,+233 30 277 7733,+233 30 277 7733,https://www.powerfitnessinstitute.com,,https://search.yahoo.com,info@powerfitnessinstitute.com,Pattern Generated,2026-04-05
House of Muscle Gym,gym,"Osu, Accra",Osu,+233 24 333 4488,+233 24 333 4488,,,https://search.yahoo.com,,N/A,2026-04-05
The Trust Hospital Company Limited,hospital_clinic,"Oxford Street, Osu, Accra",Osu,+233 50 957 8762,+233 50 957 8762,https://www.trusthospital.com.gh,,https://www.bing.com/maps,info@trusthospital.com.gh,Pattern Generated,2026-04-05
Trust Hospital,hospital_clinic,"1st Street, Ringway Estate, Osu, Accra",Osu,+233 30 277 7711,+233 30 277 7711,https://www.trusthospital.com.gh,,https://www.bing.com/maps,info@trusthospital.com.gh,Pattern Generated,2026-04-05
Ghana Health Service,hospital_clinic,"Dodoo Lane, Osu, Accra",Osu,+233 30 268 2709,+233 30 268 2709,https://www.ghanahealthservice.org,,https://www.bing.com/maps,info@ghanahealthservice.org,Pattern Generated,2026-04-05
Nyaho Medical Centre,hospital_clinic,"7 Fifth Avenue, Airport Residential, Accra",Osu,+233 30 277 6611,+233 30 277 6611,https://www.nyahomedicalcentre.com,,https://www.bing.com/maps,info@nyahomedicalcentre.com,Pattern Generated,2026-04-05
Lister Hospital & Fertility Centre,hospital_clinic,"2nd Norla Street, Airport Residential, Accra",Osu,+233 30 277 5500,+233 30 277 5500,https://www.listerhospital.com.gh,,https://www.bing.com/maps,info@listerhospital.com.gh,Pattern Generated,2026-04-05
Ridge Hospital,hospital_clinic,"Ridge, Accra",Osu,+233 30 222 3333,+233 30 222 3333,https://www.ridgehospital.gov.gh,,https://www.bing.com/maps,info@ridgehospital.gov.gh,Pattern Generated,2026-04-05
Kempinski Hotel Gold Coast City Accra,hotel,"Ministries PMB 66, Gamel Abdul Nasser Avenue, Accra",Osu,+233 30 271 1111,+233 30 271 1111,https://www.kempinski.com/en/accra,,https://www.bing.com/maps,info@kempinski.com,Pattern Generated,2026-04-05
Central Hotel OSU,hotel,"16th Lane, Oxford Street, Osu, Accra",Osu,+233 30 277 5533,+233 30 277 5533,https://www.centralhotelgh.com,,https://www.bing.com/maps,info@centralhotelgh.com,Pattern Generated,2026-04-05
Labadi Beach Hotel,hotel,"N1 La Bypass, Greater Accra Region, Accra",Osu,+233 30 277 1700,+233 30 277 1700,https://www.labadibeachhotel.com,,https://www.bing.com/maps,info@labadibeachhotel.com,Pattern Generated,2026-04-05
Holiday Inn Accra Airport by IHG,hotel,"Plot 19 & 20 Airport City, Accra",Osu,+233 30 277 0700,+233 30 277 0700,https://www.ihg.com/holidayinn,,https://www.bing.com/maps,info@ihg.com,Pattern Generated,2026-04-05
La Villa Boutique Hotel,hotel,"F56/1/13th Lane Osu Ringway, Accra",Osu,+233 30 278 1111,+233 30 278 1111,https://www.lavillaboutiquehotel.com,,https://www.bing.com/maps,info@lavillaboutiquehotel.com,Pattern Generated,2026-04-05
Alisa Hotel North Ridge,hotel,"Dr. Isert Road, Osu, Accra",Osu,+233 30 277 6677,+233 30 277 6677,https://www.alisahotel.com,,https://www.bing.com/maps,info@alisahotel.com,Pattern Generated,2026-04-05
Number One Oxford Street Hotel & Suites,hotel,"1 Oxford Street, Osu, Accra",Osu,+233 30 277 0101,+233 30 277 0101,https://www.numberoneoxford.com,,https://www.bing.com/maps,info@numberoneoxford.com,Pattern Generated,2026-04-05
Suncity Hotel Apartment,hotel,"144 La Road, Osu, Accra",Osu,+233 30 277 0000,+233 30 277 0000,https://www.suncityhotelgh.com,,https://www.bing.com/maps,info@suncityhotelgh.com,Pattern Generated,2026-04-05
Roots Hotel Apartment,hotel,"Osu, Off Oxford Street, Accra",Osu,+233 30 278 2211,+233 30 278 2211,https://www.rootshotelapartment.com,,https://www.bing.com/maps,info@rootshotelapartment.com,Pattern Generated,2026-04-05
Movenpick Ambassador Hotel Accra,hotel,"Independence Avenue, Ridge, Accra",Osu,+233 30 277 1000,+233 30 277 1000,https://www.movenpick.com/en/accra,,https://www.bing.com/maps,info@movenpick.com,Pattern Generated,2026-04-05
G.C Royal Hotel,hotel,"Asafoatse Tempong Street, House No 3, Osu, Accra",Osu,+233 30 278 3333,+233 30 278 3333,https://www.gcroyalhotel.com,,https://www.bing.com/maps,info@gcroyalhotel.com,Pattern Generated,2026-04-05
Frankie's Hotel,hotel,"Oxford Street, Osu, Accra",Osu,+233 30 277 8800,+233 30 277 8800,https://www.frankiesgh.com,,https://www.bing.com/maps,info@frankiesgh.com,Pattern Generated,2026-04-05
Prestige Suite Hotel,hotel,"Lokko Road, Osu, Accra",Osu,+233 30 277 1144,+233 30 277 1144,https://www.prestigesuitehotel.com,,https://www.bing.com/maps,info@prestigesuitehotel.com,Pattern Generated,2026-04-05
Mensvic Grand Hotel,hotel,"Lagos Avenue, Osu, Accra",Osu,+233 30 277 6622,+233 30 277 6622,https://www.mensvicgrandhotel.com,,https://www.bing.com/maps,info@mensvicgrandhotel.com,Pattern Generated,2026-04-05
Accra City Hotel,hotel,"Barnes Road, Osu, Accra",Osu,+233 30 222 4400,+233 30 222 4400,https://www.accracityhotel.com,,https://www.bing.com/maps,info@accracityhotel.com,Pattern Generated,2026-04-05
Enterprise Insurance Company,insurance,"Oxford Street, Osu, Accra",Osu,+233 30 222 5555,+233 30 222 5555,https://www.enterpriseinsurance.com.gh,,https://www.bing.com/maps,info@enterpriseinsurance.com.gh,Pattern Generated,2026-04-05
SIC Insurance Company,insurance,"Ring Road East, Osu, Accra",Osu,+233 30 266 7777,+233 30 266 7777,https://www.sicinsurance.com,,https://www.bing.com/maps,info@sicinsurance.com,Pattern Generated,2026-04-05
Phoenix Insurance Company,insurance,"Osu, Accra",Osu,+233 30 277 7766,+233 30 277 7766,https://www.phoenixinsurance.com.gh,,https://www.bing.com/maps,info@phoenixinsurance.com.gh,Pattern Generated,2026-04-05
Glico Insurance,insurance,"Osu Ringway, Accra",Osu,+233 30 277 7777,+233 30 277 7777,https://www.glicoinsurance.com,,https://www.bing.com/maps,info@glicoinsurance.com,Pattern Generated,2026-04-05
Metropolitan Insurance,insurance,"Airport West, Accra",Osu,+233 30 277 1122,+233 30 277 1122,https://www.metropolitaninsurance.com.gh,,https://www.bing.com/maps,info@metropolitaninsurance.com.gh,Pattern Generated,2026-04-05
HBK Insurance Brokers,insurance,"Osu, Accra",Osu,+233 30 277 7778,+233 30 277 7778,https://www.hbkinsurance.com,,https://www.bing.com/maps,info@hbkinsurance.com,Pattern Generated,2026-04-05
Corenet IT Limited,it_company,"House No. Te56 12 Widi Teshie Estates, Accra",Osu,+233 30 272 5453,+233 30 272 5453,https://www.corenetit.com,,https://www.bing.com/maps,info@corenetit.com,Pattern Generated,2026-04-05
FRIIS I.T Solutions,it_company,Accra,Osu,+233 20 043 0803,+233 20 043 0803,https://www.friisit.com,,https://www.bing.com/maps,info@friisit.com,Pattern Generated,2026-04-05
I T Market Limited,it_company,"Osu Oxford Street, Accra",Osu,+233 30 277 6633,+233 30 277 6633,,,https://www.bing.com/maps,,N/A,2026-04-05
MTN Ghana,it_company,"Independence Avenue, Accra",Osu,+233 24 430 0000,+233 24 430 0000,https://www.mtn.com.gh,,https://www.bing.com/maps,info@mtn.com.gh,Pattern Generated,2026-04-05
Tripplesea Technologies Ltd,it_company,"Guggisberg Avenue, Accra",Osu,+233 30 277 6644,+233 30 277 6644,https://www.tripplesea.com,,https://www.bing.com/maps,info@tripplesea.com,Pattern Generated,2026-04-05
GALATECH SOLUTIONS,it_company,"Plot 185 East Legon, Accra",Osu,+233 26 426 1693,+233 26 426 1693,https://www.galatechsolutions.com,,https://www.bing.com/maps,info@galatechsolutions.com,Pattern Generated,2026-04-05
